Date,Average temperature,Average dewpoint,Average windspeed,Average direction,Rainfall for year,Maximum temperature,Maximum humidity,Maximum pressure,Maximum windspeed ,Maximum heat index,Average humidity,Average barometer,Average gustspeed,Rainfall for month,Maximum rain per minute,Minimum temperature,Minimum humidity,Minimum pressure,Maximum gust speed
20/09/2020,39,29.7,7.7,0.47,0.00,46.1,19,29.622,26.5,60.6,33.8,5.0,225,5.98,72.0,64,29.837,17.3,76.0
21/09/2020,55.5,33.5,2.4,206,5.98,77.9,85,29.935,15.0,77.4,49,29.9,4.1,0.47,0.00,34.1,16,29.824,19.6
22/09/2020,46,29.9,4.0,0.47,0.00,37.5,14,29.800,21.9,55.8,31.8,2.5,201,5.98,75.9,81,29.924,16.1,76.3
23/09/2020,61.9,31.8,4.4,243,5.98,76.1,55,29.845,15.0,76.3,35,29.8,7.2,0.47,0.00,47.1,15,29.725,24.2
24/09/2020,28,29.7,7.8,0.47,0.00,42.9,12,29.595,26.5,62.5,26.2,5.1,238,5.98,79.1,54,29.792,17.3,77.6
25/09/2020,64.1,24.9,5.6,235,5.98,79.1,42,29.654,21.9,77.8,24,29.6,8.5,0.47,0.00,46.9,13,29.516,29.9
26/09/2020,24,29.4,12.8,0.47,0.00,48.5,14,29.344,35.7,65.5,26.0,8.3,217,5.98,78.0,63,29.536,23.0,77.0
27/09/2020,44.9,31.4,4.1,51,5.98,53.1,74,30.130,12.7,53.1,59,29.8,6.9,0.47,0.00,34.4,40,29.470,20.7
28/09/2020,33,30.2,5.3,0.47,0.00,25.1,12,30.078,25.3,41.8,12.7,3.2,354,5.98,57.3,60,30.307,17.3,57.3
29/09/2020,57.6,16.5,4.0,254,5.98,76.9,52,30.177,18.4,75.7,23,30.0,6.7,0.47,0.00,36.6,8,29.882,26.5
30/09/2020,32,29.9,5.7,0.47,0.00,36.1,15,29.799,19.6,55.0,22.4,3.3,207,5.98,63.5,73,30.090,12.7,63.5
1/10/2020,43.2,27.7,1.5,33,5.98,61.3,89,30.278,8.1,61.3,58,30.2,2.9,0.00,0.00,25.5,30,30.090,11.5
2/10/2020,25,29.9,9.2,0.00,0.00,34.1,10,29.797,26.5,56.9,17.8,5.7,274,5.98,70.9,72,30.131,16.1,73.2
3/10/2020,44.6,27.9,2.0,58,5.98,61.0,80,30.090,11.5,61.0,54,30.0,3.7,0.00,0.00,27.4,31,29.852,17.3
4/10/2020,42,30.0,6.6,0.00,0.00,28.5,12,29.825,26.5,52.2,23.1,4.2,232,5.98,75.4,86,30.095,19.6,75.6
5/10/2020,60.4,15.3,6.4,253,5.98,74.3,44,29.891,20.7,74.0,19,29.8,10.6,0.00,0.00,37.8,9,29.691,33.4
6/10/2020,23,29.9,9.2,0.00,0.00,31.1,6,29.819,26.5,57.2,12.5,6.2,237,5.98,77.4,59,29.915,19.6,76.1
7/10/2020,52.4,13.9,1.9,109,5.98,73.4,46,29.942,10.4,73.2,25,29.9,3.7,0.00,0.00,34.6,8,29.845,17.3
8/10/2020,23,29.8,7.3,0.00,0.00,32.2,5,29.690,26.5,55.0,10.3,4.9,233,5.98,75.3,52,29.896,17.3,74.2
9/10/2020,61.0,19.1,4.0,237,5.98,76.4,39,29.706,26.5,75.7,21,29.6,6.4,0.00,0.00,42.4,11,29.523,35.7
10/10/2020,31,29.7,5.9,0.00,0.00,32.2,12,29.515,21.9,54.0,20.8,3.7,230,5.98,74.2,61,29.788,15.0,74.7
11/10/2020,48.0,22.4,11.1,242,6.01,60.5,83,29.789,24.2,60.5,40,29.5,16.9,0.03,0.01,36.1,20,29.255,40.3
12/10/2020,27,29.8,22.9,0.03,0.00,37.8,15,29.735,48.3,49.6,15.8,15.0,243,6.01,62.8,37,29.931,29.9,62.8
13/10/2020,58.8,16.8,10.4,237,6.01,71.3,26,29.919,24.2,73.2,20,29.8,16.2,0.03,0.00,49.9,13,29.538,41.4
14/10/2020,34,29.5,20.2,0.03,0.00,32.6,17,29.415,49.5,55.4,23.3,13.3,243,6.01,66.9,86,29.766,32.2,66.9
15/10/2020,35.6,18.8,6.4,343,6.01,49.4,89,30.243,16.1,49.4,59,30.0,9.7,0.03,0.00,24.2,18,29.750,26.5
16/10/2020,36,30.0,12.7,0.03,0.00,21.4,18,29.642,34.5,46.0,16.9,8.5,229,6.01,65.8,85,30.254,24.2,65.8
17/10/2020,51.7,22.8,12.8,244,6.01,59.9,70,29.660,27.6,59.9,34,29.6,19.5,0.03,0.00,40.4,23,29.468,49.5
18/10/2020,46,29.7,16.0,0.03,0.00,28.7,25,29.635,42.6,47.8,25.0,10.7,270,6.01,62.3,89,29.798,27.6,62.3
19/10/2020,56.8,16.8,12.9,232,6.01,67.0,35,29.657,31.1,67.0,22,29.6,19.3,0.03,0.00,51.0,9,29.539,52.9
20/10/2020,35,29.6,13.1,0.03,0.00,34.7,18,29.463,40.3,52.0,23.1,8.4,239,6.01,66.3,76,29.743,25.3,66.3
21/10/2020,51.7,18.6,7.0,232,6.01,66.6,90,29.741,21.9,66.6,36,29.6,10.1,0.03,0.00,26.2,13,29.455,28.8
22/10/2020,59,29.6,10.0,0.03,0.00,18.6,14,29.309,26.5,38.2,18.4,7.0,180,6.01,59.3,92,30.024,19.6,59.3
23/10/2020,22.3,16.9,3.7,21,6.01,38.2,91,30.393,12.7,38.0,80,30.2,5.5,0.03,0.00,15.3,45,30.004,18.4
24/10/2020,37,29.7,17.2,0.03,0.00,25.5,23,29.460,43.7,46.9,19.7,11.3,241,6.01,58.3,87,30.008,27.6,58.3
25/10/2020,6.0,2.1,4.0,37,6.01,25.6,89,30.485,10.4,25.5,84,30.1,6.4,0.03,0.00,-0.5,80,29.602,13.8
26/10/2020,83,30.5,2.4,0.14,0.01,-7.1,80,30.444,9.2,2.3,-1.6,1.5,15,6.12,16.5,86,30.598,6.9,16.5
27/10/2020,12.4,7.3,1.0,311,6.42,42.2,92,30.662,6.9,42.2,80,30.5,1.8,0.44,0.01,-12.4,54,30.368,10.4
28/10/2020,77,30.2,2.5,0.45,0.01,11.7,43,30.090,11.5,27.1,20.2,1.4,40,6.43,50.1,93,30.369,6.9,50.1
29/10/2020,36.5,21.4,6.4,241,6.44,51.5,95,30.271,19.6,51.5,60,30.2,9.5,0.46,0.01,16.3,32,30.112,29.9
30/10/2020,38,29.9,8.8,0.46,0.00,34.1,24,29.687,34.5,45.6,20.6,5.9,233,6.44,55.5,58,30.145,21.9,55.5
31/10/2020,44.3,18.1,9.2,243,6.44,55.4,85,30.214,26.5,55.4,39,29.9,13.9,0.46,0.00,25.1,17,29.654,40.3
1/11/2020,45.5,15.3,7.7,226,6.44,62.7,89,30.290,25.3,62.7,36,30.2,11.0,0.00,0.00,22.1,13,30.203,35.7
2/11/2020,31,30.2,6.2,0.00,0.00,32.1,9,30.029,21.9,48.0,15.5,4.3,246,6.44,68.0,60,30.253,16.1,68.0
3/11/2020,55.7,16.8,6.0,238,6.44,67.0,45,30.028,18.4,67.0,23,29.9,8.8,0.00,0.00,38.4,12,29.820,28.8
4/11/2020,35,29.9,13.0,0.00,0.00,44.0,23,29.819,27.6,54.5,26.7,9.0,232,6.44,63.2,46,30.064,20.7,63.2
5/11/2020,54.0,18.9,6.9,240,6.44,67.7,41,30.060,16.1,67.7,26,30.0,10.1,0.00,0.00,37.0,14,29.794,24.2
6/11/2020,27,29.6,7.6,0.00,0.00,36.8,13,29.488,29.9,53.1,18.3,4.9,250,6.44,64.9,51,29.805,18.4,64.9
7/11/2020,44.2,27.1,2.4,267,6.44,61.7,76,29.538,12.7,61.7,53,29.4,3.7,0.00,0.00,29.6,27,29.117,17.3
8/11/2020,52,29.3,12.7,0.01,0.01,24.3,27,28.964,35.7,35.1,17.8,8.6,238,6.45,47.3,86,29.543,26.5,47.3
9/11/2020,25.5,18.8,3.4,340,6.45,31.8,91,29.839,16.1,31.8,76,29.7,5.3,0.01,0.00,18.8,52,29.522,24.2
10/11/2020,46,29.8,20.8,0.01,0.00,22.9,37,29.726,46.0,25.8,7.7,14.2,239,6.45,30.8,56,29.922,31.1,30.8
11/11/2020,26.4,11.1,6.6,228,6.45,37.8,83,29.989,18.4,37.8,53,29.9,9.7,0.01,0.00,21.6,30,29.825,26.5
12/11/2020,41,30.0,12.6,0.01,0.00,21.1,20,29.891,46.0,26.6,3.7,8.1,238,6.45,33.9,84,30.135,27.6,33.9
13/11/2020,38.2,5.7,15.8,239,6.45,45.8,66,30.056,31.1,45.8,27,29.8,23.0,0.01,0.00,29.7,15,29.497,50.6
14/11/2020,61,29.7,12.6,0.01,0.00,19.6,39,29.387,43.7,25.6,13.2,7.8,257,6.45,33.6,92,30.044,29.9,33.6
15/11/2020,34.4,13.9,15.8,245,6.45,42.4,48,30.099,31.1,42.4,43,30.1,24.2,0.01,0.00,20.6,33,29.983,50.6
16/11/2020,39,30.1,16.8,0.01,0.00,36.0,28,29.995,46.0,45.8,21.9,11.4,238,6.45,55.1,56,30.141,28.8,55.1
17/11/2020,53.8,10.3,10.4,234,6.45,64.2,32,30.098,23.0,64.2,19,29.9,14.9,0.01,0.00,45.4,6,29.693,34.5
18/11/2020,28,29.6,22.7,0.01,0.00,52.0,22,29.496,47.2,55.1,22.6,15.6,233,6.45,61.3,33,29.701,31.1,61.3
19/11/2020,48.3,22.3,8.5,232,6.45,55.1,72,29.919,24.2,55.1,37,29.7,12.6,0.01,0.00,29.4,24,29.503,39.1
20/11/2020,57,30.2,4.0,0.01,0.00,20.3,32,29.921,15.0,32.0,17.3,2.4,31,6.45,41.5,79,30.368,12.7,41.5
21/11/2020,31.7,9.9,4.4,264,6.45,50.6,80,30.344,17.3,50.6,46,30.2,7.0,0.01,0.00,16.1,15,30.163,28.8
22/11/2020,50,30.2,4.3,0.01,0.00,8.8,17,29.992,28.8,26.2,7.7,2.5,330,6.45,42.8,81,30.361,20.7,42.8
23/11/2020,44.3,25.9,9.2,239,6.45,52.9,84,30.024,26.5,52.9,50,29.6,13.9,0.01,0.00,34.3,29,29.464,38.0
24/11/2020,79,29.7,4.1,0.26,0.01,21.0,49,29.479,26.5,28.3,22.3,2.6,253,6.70,35.4,93,29.930,17.3,35.4
25/11/2020,35.1,10.3,9.1,238,6.70,43.2,72,29.927,23.0,43.2,37,29.8,13.3,0.26,0.00,19.2,25,29.733,33.4
26/11/2020,61,29.9,6.9,0.26,0.00,17.2,42,29.786,20.7,29.4,16.8,4.7,224,6.70,37.6,91,30.136,15.0,37.6
27/11/2020,21.4,10.9,0.7,22,6.70,45.5,90,30.340,5.8,45.5,69,30.3,1.5,0.26,0.00,6.6,17,30.134,9.2
28/11/2020,54,30.2,2.5,0.26,0.00,8.3,15,30.109,13.8,27.6,9.7,1.5,325,6.70,52.6,88,30.339,9.2,52.6
29/11/2020,22.0,9.7,1.4,70,6.70,33.3,85,30.533,11.5,33.3,60,30.4,2.6,0.26,0.00,6.1,43,30.179,16.1
30/11/2020,31,30.2,13.3,0.26,0.00,3.7,10,29.908,32.2,31.5,-1.8,9.3,233,6.70,46.0,86,30.528,23.0,46.0
1/12/2020,27.8,7.3,6.1,298,6.70,35.0,65,30.277,19.6,35.0,43,30.0,9.2,0.00,0.00,17.9,27,29.814,27.6
2/12/2020,51,30.5,3.2,0.00,0.00,2.3,23,30.276,16.1,15.6,-0.9,1.8,351,6.70,29.3,78,30.614,11.5,29.3
3/12/2020,20.2,-0.2,1.0,17,6.70,46.9,78,30.639,8.1,46.9,49,30.5,2.1,0.00,0.00,1.9,7,30.422,13.8
4/12/2020,53,30.4,2.2,0.00,0.00,10.5,13,30.335,11.5,27.4,8.7,1.1,44,6.70,53.6,83,30.500,6.9,53.6
5/12/2020,26.0,11.1,1.5,349,6.70,49.0,85,30.503,8.1,49.0,58,30.4,2.7,0.00,0.00,10.3,23,30.338,12.7
6/12/2020,36,30.3,4.2,0.00,0.00,12.9,8,30.157,17.3,33.0,2.9,2.6,270,6.70,57.5,77,30.375,11.5,57.5
7/12/2020,28.2,3.6,1.3,248,6.70,57.3,69,30.417,6.9,57.3,41,30.4,2.3,0.00,0.00,10.8,8,30.211,11.5
8/12/2020,17,30.3,11.6,0.00,0.00,14.1,3,30.135,31.1,39.8,-14.3,8.1,237,6.70,59.0,48,30.406,20.7,59.0
9/12/2020,44.4,-10.8,6.3,240,6.70,58.2,35,30.133,19.6,58.2,12,29.9,9.1,0.00,0.00,22.8,3,29.760,26.5
10/12/2020,47,29.8,4.5,0.00,0.00,18.0,12,29.684,19.6,31.3,9.9,2.9,21,6.70,44.7,88,29.841,12.7,44.7
11/12/2020,16.3,13.1,2.1,24,6.72,22.5,91,30.070,8.1,22.5,87,29.9,3.4,0.02,0.01,4.8,78,29.812,11.5
12/12/2020,80,30.0,4.3,0.02,0.00,4.4,60,29.893,18.4,14.8,9.5,2.7,9,6.72,23.6,90,30.266,10.4,23.6
13/12/2020,17.4,-3.1,7.0,235,6.74,33.5,89,30.468,21.9,33.5,49,30.3,10.0,0.04,0.01,-7.7,13,30.087,32.2
14/12/2020,50,29.8,10.6,0.04,0.00,16.6,9,29.667,34.5,28.6,8.5,7.2,247,6.74,36.4,89,30.084,21.9,36.4
15/12/2020,21.1,6.6,8.1,239,6.74,29.2,90,30.087,26.5,29.2,56,30.0,11.8,0.04,0.00,10.0,33,29.851,34.5
16/12/2020,48,30.0,19.3,0.04,0.00,21.8,40,29.900,44.9,26.5,9.4,13.2,226,6.74,32.4,56,30.109,28.8,32.4
17/12/2020,34.5,8.4,10.4,225,6.74,43.4,51,30.074,23.0,43.4,35,29.8,14.7,0.04,0.00,25.7,20,29.597,34.5
18/12/2020,64,29.9,9.1,0.04,0.00,15.7,44,29.596,33.4,27.7,16.6,6.1,259,6.74,34.5,91,30.090,19.6,34.5
19/12/2020,27.9,9.0,13.3,237,6.74,33.4,50,30.121,27.6,33.4,44,30.0,19.7,0.04,0.00,23.5,39,29.946,43.7
20/12/2020,43,29.9,29.5,0.04,0.00,27.0,26,29.754,49.5,36.6,15.6,19.7,236,6.74,44.1,53,30.123,34.5,44.1
21/12/2020,42.8,23.4,11.9,234,6.74,48.7,57,29.933,27.6,48.7,46,29.9,17.6,0.04,0.00,38.9,35,29.763,44.9
22/12/2020,46,29.5,19.4,0.04,0.00,17.5,32,29.239,43.7,36.9,17.3,13.2,237,6.74,47.7,90,29.779,29.9,47.7
23/12/2020,14.7,-3.9,9.7,251,6.74,18.7,59,30.315,25.3,18.7,43,30.0,15.2,0.04,0.00,12.1,31,29.547,42.6
24/12/2020,37,30.3,19.1,0.04,0.00,14.4,30,30.195,42.6,29.8,6.7,13.1,229,6.74,40.4,46,30.380,35.7,40.4
25/12/2020,39.2,7.2,7.2,240,6.74,50.9,50,30.194,17.3,50.9,28,30.0,10.2,0.04,0.00,24.6,16,29.810,25.3
26/12/2020,29,29.7,13.4,0.04,0.00,28.1,19,29.560,33.4,39.3,8.7,9.3,232,6.74,47.4,64,29.834,20.7,47.4
27/12/2020,27.4,10.4,9.2,239,6.74,34.4,72,30.112,21.9,34.4,49,29.9,13.6,0.04,0.00,20.1,32,29.628,32.2
28/12/2020,83,30.1,1.7,0.04,0.00,9.2,68,29.918,5.8,17.4,13.2,0.9,322,6.74,22.0,90,30.231,4.6,22.0
29/12/2020,20.7,7.9,4.5,260,6.82,30.9,92,30.157,19.6,30.9,61,29.9,7.0,0.12,0.01,1.4,27,29.775,33.4
30/12/2020,35,30.1,17.4,0.12,0.00,10.0,25,29.978,34.5,24.8,1.1,12.4,225,6.82,30.8,53,30.218,25.3,30.8
31/12/2020,31.5,12.7,4.3,270,6.83,45.0,65,29.980,15.0,45.0,46,29.9,6.7,0.13,0.01,23.2,31,29.795,26.5
1/01/2021,21.2,12.4,1.1,331,0.00,39.1,91,30.176,9.2,39.1,70,30.1,2.1,0.00,0.00,9.7,39,29.940,15.0
2/01/2021,37,29.9,19.8,0.00,0.00,23.6,20,29.808,38.0,29.3,5.5,13.7,237,0.00,37.0,62,30.116,25.3,37.0
3/01/2021,31.2,12.2,13.4,233,0.00,38.4,65,29.965,29.9,38.4,45,29.9,19.2,0.00,0.00,25.8,36,29.769,43.7
4/01/2021,30,30.0,12.8,0.00,0.00,27.8,15,29.790,34.5,34.2,4.7,9.1,214,0.00,43.3,51,30.110,21.9,43.3
5/01/2021,33.6,15.8,10.6,238,0.00,39.3,81,30.051,24.2,39.3,48,29.8,15.6,0.00,0.00,25.5,33,29.654,38.0
6/01/2021,43,30.1,6.7,0.00,0.00,12.9,18,30.040,20.7,27.6,6.1,4.4,265,0.00,43.8,77,30.159,15.0,43.8
7/01/2021,27.6,11.7,3.9,254,0.00,45.3,87,30.226,12.7,45.3,55,30.1,6.1,0.00,0.00,14.1,22,30.009,19.6
8/01/2021,47,30.1,8.6,0.00,0.00,9.3,25,30.059,25.3,26.0,7.7,5.8,227,0.00,38.7,79,30.203,18.4,38.7
9/01/2021,17.4,12.9,2.0,40,0.00,25.9,90,30.447,8.1,25.9,82,30.3,3.4,0.00,0.00,6.9,73,30.161,11.5
10/01/2021,79,30.4,2.1,0.03,0.01,4.3,55,30.264,10.4,17.0,11.3,1.2,359,0.03,33.0,90,30.436,6.9,33.0
11/01/2021,16.8,-0.8,1.2,359,0.04,44.3,88,30.527,5.8,44.3,54,30.4,2.1,0.04,0.01,-5.1,10,30.335,10.4
12/01/2021,32,30.2,12.6,0.04,0.00,11.0,18,30.023,38.0,32.3,4.2,8.7,232,0.04,46.7,53,30.356,26.5,46.7
13/01/2021,40.1,18.6,18.1,236,0.04,49.6,60,30.023,33.4,49.6,42,29.8,26.5,0.04,0.00,29.1,29,29.496,52.9
14/01/2021,33,30.0,16.3,0.04,0.00,18.6,24,29.720,46.0,23.9,-1.5,9.7,268,0.04,29.1,56,30.137,24.2,29.1
15/01/2021,34.3,-1.1,11.7,251,0.04,45.9,42,30.139,24.2,45.9,23,30.0,18.3,0.04,0.00,22.5,13,29.856,46.0
16/01/2021,40,29.9,15.9,0.04,0.00,30.3,23,29.777,36.8,34.1,12.1,10.3,240,0.04,42.3,61,29.943,26.5,42.3
17/01/2021,33.1,14.5,10.4,247,0.04,40.6,85,29.945,27.6,40.6,48,29.8,16.1,0.04,0.00,27.2,29,29.664,46.0
18/01/2021,52,29.9,8.1,0.04,0.00,9.4,30,29.734,31.1,24.9,9.2,5.3,252,0.04,34.4,75,30.244,18.4,34.4
19/01/2021,20.4,9.0,2.7,252,0.04,33.4,87,30.520,20.7,33.4,63,30.4,4.3,0.04,0.00,8.6,33,30.191,33.4
20/01/2021,39,30.0,22.1,0.04,0.00,30.7,27,29.845,43.7,35.1,12.5,15.0,238,0.04,42.0,52,30.190,28.8,42.0
21/01/2021,32.1,16.9,8.4,239,0.04,39.5,72,29.889,21.9,39.5,54,29.8,11.9,0.04,0.00,21.2,41,29.792,29.9
22/01/2021,59,29.8,12.0,0.04,0.00,17.9,38,29.690,29.9,31.0,17.7,8.3,237,0.04,41.7,83,29.832,20.7,41.7
23/01/2021,29.7,16.2,6.6,248,0.04,41.5,86,29.787,25.3,41.5,59,29.6,9.9,0.04,0.00,16.5,33,29.555,35.7
24/01/2021,67,29.7,6.1,0.04,0.00,8.6,27,29.624,23.0,21.3,10.2,4.1,305,0.04,38.8,88,29.802,15.0,38.8
25/01/2021,16.9,11.9,2.1,19,0.04,29.4,89,29.825,10.4,29.4,81,29.7,3.4,0.04,0.00,9.0,49,29.627,16.1
26/01/2021,83,29.9,3.7,0.04,0.00,6.3,56,29.755,29.9,12.7,8.4,2.4,280,0.04,20.3,89,30.078,19.6,20.3
27/01/2021,27.2,5.5,14.4,239,0.05,34.8,56,30.232,33.4,34.8,40,30.1,20.7,0.05,0.01,17.1,21,30.051,46.0
28/01/2021,42,30.0,15.7,0.05,0.00,23.1,26,29.840,44.9,39.1,17.3,10.7,230,0.05,50.1,66,30.075,27.6,50.1
29/01/2021,38.3,10.7,5.8,239,0.05,50.2,68,29.846,23.0,50.2,34,29.6,8.8,0.05,0.00,21.9,19,29.381,33.4
30/01/2021,44,29.7,15.8,0.05,0.00,26.3,34,29.372,39.1,32.8,13.3,10.8,237,0.05,37.9,53,30.075,25.3,37.9
31/01/2021,30.8,3.5,3.8,259,0.05,46.5,54,30.310,17.3,46.5,34,30.2,6.2,0.05,0.00,18.6,14,30.078,27.6
1/02/2021,38.6,-4.9,7.3,235,0.05,49.7,53,30.307,17.3,49.7,19,30.2,10.2,0.00,0.00,15.9,4,29.947,25.3
2/02/2021,39,29.8,14.7,0.00,0.00,36.8,28,29.688,33.4,42.8,19.0,10.3,237,0.05,49.6,57,29.947,21.9,49.6
3/02/2021,37.2,22.9,10.0,242,0.06,46.3,84,29.695,20.7,46.3,57,29.5,15.0,0.01,0.01,23.1,38,29.406,34.5
4/02/2021,46,29.8,15.9,0.01,0.00,18.8,32,29.655,43.7,22.3,4.5,10.2,244,0.06,27.1,63,29.892,26.5,27.1
5/02/2021,23.1,9.7,7.4,248,0.06,27.2,67,29.888,20.7,27.2,56,29.8,12.1,0.01,0.00,18.8,47,29.690,38.0
6/02/2021,57,29.7,13.1,0.01,0.00,21.6,42,29.594,33.4,25.0,11.4,8.4,245,0.06,30.0,79,29.873,21.9,30.0
7/02/2021,32.9,5.3,13.0,245,0.06,39.7,83,29.613,29.9,39.7,36,29.6,20.1,0.01,0.00,24.8,14,29.475,50.6
8/02/2021,17,29.5,19.1,0.01,0.00,32.1,11,29.474,42.6,35.7,-5.3,12.6,241,0.06,40.7,24,29.643,27.6,40.7
9/02/2021,36.7,13.7,15.7,240,0.06,42.1,65,29.665,27.6,42.1,41,29.6,22.6,0.01,0.00,33.4,20,29.583,43.7
10/02/2021,45,29.7,16.6,0.01,0.00,23.7,30,29.584,38.0,34.7,14.8,11.1,240,0.06,41.9,69,29.704,24.2,41.9
11/02/2021,26.0,10.3,12.3,245,0.06,40.4,81,29.890,28.8,40.4,54,29.7,18.1,0.01,0.00,-0.7,34,29.603,36.8
12/02/2021,79,30.0,4.6,0.02,0.01,-3.3,71,29.775,15.0,4.7,-0.5,2.6,41,0.07,17.5,85,30.119,10.4,17.5
13/02/2021,-3.5,-9.0,3.3,44,0.07,8.5,82,30.349,11.5,8.5,77,30.2,5.7,0.02,0.00,-11.8,66,30.073,16.1
14/02/2021,73,30.4,4.6,0.02,0.00,-18.0,60,30.351,12.7,-10.4,-16.8,3.0,19,0.07,0.9,78,30.497,10.4,0.9
15/02/2021,13.7,-0.1,8.3,230,0.10,27.4,88,30.496,24.2,27.4,56,30.1,12.2,0.05,0.01,-16.6,40,29.649,33.4
16/02/2021,49,29.6,8.8,0.07,0.01,12.6,25,29.497,26.5,24.6,7.6,5.7,238,0.12,36.1,74,29.676,16.1,36.1
17/02/2021,14.6,10.1,2.2,16,0.12,24.4,89,30.225,9.2,24.4,82,29.9,3.5,0.07,0.00,6.1,63,29.676,12.7
18/02/2021,63,30.3,8.6,0.15,0.01,-5.7,38,30.223,29.9,12.4,1.2,5.9,228,0.20,24.6,87,30.394,21.9,24.6
19/02/2021,25.3,9.2,15.7,234,0.20,31.5,63,30.321,29.9,31.5,50,30.1,21.9,0.15,0.00,16.3,33,30.030,43.7
20/02/2021,57,29.8,9.8,0.18,0.01,22.7,41,29.647,28.8,29.5,16.0,6.5,239,0.23,37.6,77,30.054,18.4,37.6
21/02/2021,22.8,6.2,14.7,238,0.23,27.0,63,30.130,27.6,27.0,49,30.0,21.2,0.18,0.00,16.8,41,29.813,41.4
22/02/2021,45,30.1,21.4,0.18,0.00,25.2,34,29.932,43.7,33.5,13.9,15.1,234,0.23,40.5,60,30.208,31.1,40.5
23/02/2021,37.3,9.6,13.1,232,0.23,44.6,38,29.931,25.3,44.5,31,29.7,18.9,0.18,0.00,27.6,25,29.583,39.1
24/02/2021,55,30.0,8.2,0.18,0.00,14.4,26,29.797,23.0,22.8,7.2,5.0,35,0.23,31.0,88,30.327,13.8,31.0
25/02/2021,20.7,8.1,5.4,254,0.35,32.2,88,30.338,27.6,32.2,62,30.2,8.4,0.30,0.01,3.6,30,29.836,40.3
26/02/2021,43,29.7,13.6,0.30,0.00,22.3,32,29.652,34.5,25.9,6.4,9.2,235,0.35,29.7,62,29.859,25.3,29.7
27/02/2021,19.3,5.8,4.4,254,0.43,26.4,88,30.014,19.6,26.4,59,29.8,7.0,0.38,0.03,14.0,28,29.606,28.8
28/02/2021,35,30.2,15.1,0.38,0.00,11.6,21,29.961,31.1,18.6,-5.0,10.6,235,0.43,25.6,44,30.298,19.6,25.6
1/03/2021,27.6,8.2,2.5,325,0.43,46.0,69,30.422,12.7,46.0,46,30.3,3.9,0.00,0.00,10.6,26,30.148,18.4
2/03/2021,25,29.9,14.2,0.00,0.00,26.3,17,29.843,27.6,40.2,6.6,10.0,241,0.43,48.7,45,30.148,18.4,48.7
3/03/2021,37.8,8.1,2.7,326,0.43,52.3,65,29.942,12.7,52.3,33,29.9,4.6,0.00,0.00,20.1,12,29.855,18.4
4/03/2021,77,30.0,4.0,0.05,0.01,17.4,50,29.849,17.3,27.7,21.3,2.6,255,0.48,38.9,91,30.289,11.5,38.9
5/03/2021,31.8,17.0,1.7,225,0.49,52.3,91,30.411,11.5,52.3,60,30.3,3.0,0.06,0.01,13.9,23,30.199,16.1
6/03/2021,38,30.0,10.0,0.06,0.00,16.1,12,29.787,33.4,38.8,10.4,6.8,239,0.49,54.3,84,30.209,23.0,54.3
7/03/2021,44.1,14.0,6.4,250,0.49,56.8,67,29.925,18.4,56.8,32,29.9,9.7,0.06,0.00,26.4,15,29.781,31.1
8/03/2021,52,29.9,9.4,0.06,0.00,21.7,20,29.756,32.2,37.7,19.5,6.4,237,0.49,54.6,79,29.959,21.9,54.6
9/03/2021,45.1,15.3,7.6,224,0.49,52.1,90,29.758,20.7,52.1,33,29.6,11.3,0.06,0.00,30.0,16,29.428,31.1
10/03/2021,63,29.6,10.9,0.20,0.01,16.1,35,29.374,34.5,27.6,15.7,7.1,242,0.63,35.0,93,29.923,23.0,35.0
11/03/2021,23.4,15.6,2.2,12,0.64,37.6,91,30.188,13.8,37.6,73,30.1,3.7,0.21,0.01,7.5,47,29.924,19.6
12/03/2021,88,30.1,2.5,0.25,0.01,22.5,77,30.101,11.5,27.4,24.2,1.4,34,0.68,30.2,93,30.177,5.8,30.2
13/03/2021,27.1,24.8,2.5,40,0.69,32.2,93,30.138,11.5,32.2,91,30.0,4.2,0.26,0.01,23.5,81,29.804,16.1
14/03/2021,89,29.8,9.2,0.26,0.00,8.3,78,29.669,28.8,22.1,19.3,6.2,359,0.69,25.1,94,29.921,20.7,25.1
15/03/2021,23.2,13.6,6.6,228,0.84,39.8,91,29.930,26.5,39.8,69,29.8,9.5,0.41,0.01,2.4,46,29.764,35.7
16/03/2021,81,29.8,4.5,0.51,0.01,14.5,59,29.742,13.8,24.9,19.6,2.8,26,0.94,36.1,92,29.959,9.2,36.1
17/03/2021,26.8,17.2,3.0,10,0.99,42.1,92,30.200,13.8,42.1,71,30.1,4.7,0.56,0.01,15.0,25,29.930,21.9
18/03/2021,56,30.2,7.1,0.56,0.00,9.0,32,30.191,26.5,29.6,14.4,4.5,234,0.99,44.0,92,30.273,16.1,44.0
19/03/2021,35.7,20.4,5.6,227,0.99,52.6,86,30.237,19.6,52.6,58,30.1,7.9,0.56,0.00,16.9,30,30.020,26.5
20/03/2021,36,29.7,8.9,0.56,0.00,25.2,13,29.501,28.8,45.0,15.8,6.1,233,0.99,57.5,86,30.025,19.6,57.5
21/03/2021,31.7,22.8,7.3,235,1.01,40.6,92,29.954,24.2,40.6,72,29.7,11.4,0.58,0.01,24.2,41,29.430,41.4
22/03/2021,87,29.8,1.9,0.85,0.01,20.9,60,29.748,17.3,26.8,23.2,1.1,10,1.28,35.6,94,29.949,11.5,35.6
